what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1340302422980
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1340302422983
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1340302422983
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1340302422984
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1340302422984
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1340302422985
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1340302422986
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1340302422986
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1340302422987
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1340302422988
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1340302422989
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1340302422990
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1340302422990
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1340302422991
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1340302422991
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1340302422992
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1340302422992
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1340302422993
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1340302422994
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1340302422994
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1340302422995
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1340302422996
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1340302422996
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1340302422998
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1340302422999
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1340302422999
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1340302422999
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1340302423000
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1340302423000
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1340302423002
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1340302423002
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1340302423003
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1340302423003
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1340302423004
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1340302423004
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1340302423005
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1340302423005
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1340302423006
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1340302423007
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1340302423007
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1340302423008
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1340302423008
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1340302423009
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1340302423010
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1340302423012
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1340302423012
os,sysinfo,,,"macosx",1340302423016
arch,sysinfo,,,"x86_64",1340302423016
ws,sysinfo,,,"cocoa",1340302423016
locale,sysinfo,,,"en_US",1340302423016
processors,sysinfo,,,"4",1340302423016
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1340302423016
java.runtime.version,sysinfo,,,"1.6.0_33-b03-424-11M3720",1340302423016
java.specification.name,sysinfo,,,"Java Platform API Specification",1340302423016
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1340302423016
java.specification.version,sysinfo,,,"1.6",1340302423016
java.vendor,sysinfo,,,"Apple Inc.",1340302423016
java.version,sysinfo,,,"1.6.0_33",1340302423016
java.vm.info,sysinfo,,,"mixed mode",1340302423016
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1340302423016
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1340302423016
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1340302423016
java.vm.specification.version,sysinfo,,,"1.0",1340302423016
java.vm.vendor,sysinfo,,,"Apple Inc.",1340302423016
java.vm.version,sysinfo,,,"20.8-b03-424",1340302423016
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1340302429471
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1340302430372
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1340302433904
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340302433925
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340302434024
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1340302434380
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1340302435873
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340302436108
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340302436145
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1340302440480
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340302442071
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340302442196
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1340302456888
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340302467104
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340302467163
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1340302489371
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340302492465
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340302492566
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340302492567
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340302493877
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340302493878
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340302495035
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340302495035
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1340302496373
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340302496373
started,bundle,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch",1340302498045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340302498071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340302501550
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340302505207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340302506699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340302511002
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340302511596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340302519207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306648413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306655155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340309110290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340309112938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340309137611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340309140790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311588802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340311594621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340313759804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340313764941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340315659927
activated,perspective,org.eclipse.wst.jsdt.ui,,"org.eclipse.wst.jsdt.ui.JavaPerspective",1340321458472
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1340321458474
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1340321458475
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1340321458476
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1340321458489
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1340321458491
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1340321458493
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1340321458494
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1340321458495
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1340321458496
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1340321458497
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1340321458498
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1340321458499
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1340321458501
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1340321458502
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1340321458504
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1340321458505
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1340321458507
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1340321458508
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1340321458509
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1340321458511
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1340321458512
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1340321458513
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1340321458514
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1340321458516
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1340321458519
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1340321458522
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1340321458524
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1340321458525
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1340321458527
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1340321458528
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1340321458529
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1340321458530
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1340321458531
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1340321458532
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1340321458533
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1340321458535
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1340321458536
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1340321458537
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1340321458541
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1340321458542
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1340321458544
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1340321458545
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1340321458546
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1340321458547
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1340321458549
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1340321458551
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1340321458553
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1340321458555
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1340321458556
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1340321458557
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1340321458558
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1340321458559
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1340321458560
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1340321458561
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1340321458562
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1340321458563
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1340321458564
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1340321458565
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1340321458566
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1340321458570
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1340321458570
os,sysinfo,,,"macosx",1340321458576
arch,sysinfo,,,"x86_64",1340321458576
ws,sysinfo,,,"cocoa",1340321458576
locale,sysinfo,,,"en_US",1340321458576
processors,sysinfo,,,"4",1340321458576
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1340321458576
java.runtime.version,sysinfo,,,"1.6.0_33-b03-424-11M3720",1340321458576
java.specification.name,sysinfo,,,"Java Platform API Specification",1340321458576
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1340321458576
java.specification.version,sysinfo,,,"1.6",1340321458576
java.vendor,sysinfo,,,"Apple Inc.",1340321458576
java.version,sysinfo,,,"1.6.0_33",1340321458576
java.vm.info,sysinfo,,,"mixed mode",1340321458576
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1340321458576
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1340321458576
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1340321458576
java.vm.specification.version,sysinfo,,,"1.0",1340321458576
java.vm.vendor,sysinfo,,,"Apple Inc.",1340321458576
java.vm.version,sysinfo,,,"20.8-b03-424",1340321458576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340322725976
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1340322730561
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1340322731528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340322740878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324077291
started,bundle,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch",1340324082446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324082507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324086674
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340324091049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324091064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324105485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324106642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324109658
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340324110131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324112243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324114288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324115103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324115247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324117376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324120559
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340324121121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324122557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324230547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324232205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324241293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324242451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324247253
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340324247305
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1340324254449
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1340324254548
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1340324254551
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1340324254632
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1340324254733
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1340324254798
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1340324254864
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1340324254869
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1340324254889
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1340324254910
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1340324255167
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1340324255299
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1340324255304
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1340324255425
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1340324255451
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1340324255523
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340324255575
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340324255905
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1340324256929
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1340324257102
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1340324257706
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340324257833
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1340324263510
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340324263511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324265390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324269411
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340324269584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324362720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324364027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324518621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324520373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324525174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340324528908
